ID,BAG,CNTXT,AreaFunction,level,pXRFno,X_Coord,Y_Coord,material,Ag,Al,As,Au,Ca,Cr,Cu,Fe,K,Mg,Mn,Ni,P,Pb,Sr,Ti,V,Zn,synthetic
139,15_765,Rm2,foundary,4.0,765_2_2,667093.51,9238790.581,pottery,14544.0,791.0,0.0,780.0,43450.0,177.0,3555.0,488876.0,7050.0,1064.0,9136.0,247.0,249.0,4456.0,0.0,18960.0,955.0,5418.0,False
140,15_782,Rm2,foundary,6.0,782_5,667090.5831,9238788.679,pottery,8.0,2391.0,399.0,1548.0,87340.0,177.0,958.0,801381.0,49599.0,1.0,19349.0,4888.0,707.0,738.0,0.0,74063.0,4256.0,2858.0,False
141,15_758,Rm2,foundary,4.0,758_3,667090.2865,9238792.661,pottery,15793.0,818.0,0.0,691.0,18964.0,178.0,7898.0,690380.0,7587.0,1150.0,10690.0,266.0,214.0,4995.0,0.0,22557.0,1065.0,5346.0,False
142,15_351,Rm4,unknown,3.0,351_1,667071.8315,9238768.727,pottery,1.0,543.0,218.0,363.0,23769.0,178.0,152.0,171692.0,12423.0,1.0,2377.0,606.0,388.0,305.0,0.0,5343.0,456.0,457.0,False
143,15_206,Rm4,unknown,4.0,206_11,667072.3752,9238768.062,pottery,13128.0,731.0,0.0,651.0,24778.0,178.0,3617.0,632909.0,8007.0,903.0,9921.0,205.0,219.0,4507.0,0.0,20836.0,1243.0,5860.0,False
144,15_679,Pla1a,foundary,3.0,679_1,667090.472,9238787.101,pottery,15328.0,811.0,0.0,702.0,71352.0,178.0,3846.0,605251.0,6484.0,1292.0,11304.0,285.0,207.0,2934.0,0.0,19512.0,1271.0,5132.0,False
145,15_337,Rm2,foundary,5.0,337_1,667094.8854,9238790.354,pottery,13698.0,860.0,0.0,538.0,28232.0,179.0,3873.0,547034.0,12120.0,938.0,8812.0,273.0,376.0,2483.0,0.0,9173.0,796.0,5482.0,False
146,15_166,Pla1a,foundary,0.0,166_5,667089.1943,9238785.62,pottery,5.0,1151.0,381.0,909.0,101650.0,179.0,1039.0,501119.0,31607.0,1.0,10176.0,4629.0,288.0,498.0,0.0,65145.0,3222.0,1390.0,False
147,15_860,Rm2,foundary,4.0,860_3,667092.2837,9238790.947,pottery,12842.0,509.0,125.0,552.0,131287.0,179.0,3119.0,256789.0,6469.0,816.0,3809.0,222.0,193.0,1852.0,0.0,3489.0,243.0,3841.0,False
148,15_363,Rm4,unknown,4.0,363_9,667074.1645,9238768.117,pottery,11655.0,656.0,0.0,497.0,12763.0,180.0,3013.0,619354.0,10253.0,607.0,9642.0,347.0,153.0,3194.0,0.0,21283.0,1093.0,5105.0,False
149,15_272,Rm5,pottery_production,3.0,272_1,667073.0171,9238767.448,pottery,15361.0,941.0,179.0,641.0,16331.0,180.0,3759.0,601158.0,15369.0,1069.0,6243.0,336.0,73.0,2375.0,0.0,21979.0,1168.0,5034.0,False
150,15_758,Rm2,foundary,4.0,758_1,667093.2764,9238790.766,pottery,16918.0,769.0,0.0,795.0,23156.0,180.0,3917.0,697109.0,9622.0,922.0,10073.0,361.0,185.0,4328.0,0.0,23303.0,1733.0,5872.0,False
151,15_583,Rm6,unknown,3.0,583_3,667070.0528,9238772.389,pottery,13811.0,635.0,35.0,661.0,54500.0,180.0,4155.0,551068.0,8950.0,817.0,9217.0,282.0,185.0,6985.0,0.0,9134.0,1033.0,5870.0,False
152,15_922,TAL2,pottery_production,0.0,922_3,667105.4406,9238701.829,pottery,11092.0,625.0,0.0,276.0,79486.0,180.0,5477.0,439272.0,3171.0,833.0,7193.0,222.0,222.0,703.0,0.0,5534.0,524.0,2746.0,False
153,15_276,Rm2,foundary,1.0,276_1,667090.5811,9238793.577,pottery,14383.0,856.0,14.0,748.0,20144.0,182.0,4088.0,746777.0,10574.0,1256.0,12315.0,335.0,239.0,3617.0,0.0,11701.0,984.0,7131.0,False
154,15_812,Rm6,unknown,7.0,812_8,667069.984,9238771.361,pottery,12930.0,798.0,22.0,628.0,29454.0,183.0,3524.0,551015.0,6527.0,881.0,9876.0,292.0,169.0,2535.0,0.0,20373.0,794.0,3712.0,False
155,15_241,Rm5,pottery_production,4.0,241_1,667073.5959,9238760.262,pottery,14718.0,819.0,11.0,776.0,30211.0,183.0,3857.0,667673.0,10432.0,1274.0,11763.0,423.0,283.0,3557.0,0.0,20771.0,1031.0,5519.0,False
156,15_215,Rm4,unknown,4.0,215_2,667074.7289,9238772.018,pottery,10565.0,768.0,214.0,737.0,15909.0,184.0,3911.0,522542.0,11707.0,1205.0,7688.0,299.0,140.0,2385.0,0.0,8306.0,720.0,4662.0,False
157,15_609,Pla1a,foundary,1.0,609_16,667088.1039,9238784.979,pottery,14847.0,855.0,181.0,1508.0,27460.0,184.0,6475.0,368418.0,8587.0,900.0,9252.0,141.0,366.0,4581.0,0.0,6035.0,338.0,12596.0,False
158,15_711,Rm2,foundary,2.0,711_1,667094.8373,9238794.148,pottery,13320.0,676.0,18.0,748.0,27789.0,184.0,3711.0,640117.0,11001.0,869.0,11285.0,281.0,244.0,3210.0,0.0,9798.0,1110.0,5463.0,False
159,15_166,Pla1a,foundary,0.0,166_9,667093.008,9238786.432,pottery,6326.0,634.0,0.0,290.0,8354.0,185.0,2382.0,251545.0,3385.0,554.0,3144.0,36.0,220.0,1252.0,0.0,5122.0,365.0,1673.0,False
160,15_241,Rm5,pottery_production,4.0,241_7,667073.7838,9238764.229,pottery,12241.0,872.0,0.0,610.0,26977.0,185.0,3571.0,520896.0,13703.0,882.0,8227.0,350.0,139.0,2100.0,0.0,18483.0,992.0,4622.0,False
161,15_136,Rm2,foundary,0.0,136_20,667092.2071,9238792.33,pottery,12428.0,861.0,0.0,730.0,27386.0,186.0,3995.0,663048.0,8085.0,939.0,10828.0,282.0,293.0,1772.0,0.0,12005.0,3143.0,4658.0,False
162,15_136,Rm2,foundary,0.0,136_53,667094.5213,9238787.762,pottery,14833.0,1048.0,0.0,813.0,47171.0,186.0,3631.0,697097.0,12131.0,886.0,11461.0,284.0,439.0,3312.0,0.0,10470.0,795.0,6427.0,False
163,15_680,Rm6,unknown,3.0,680_1,667064.2817,9238773.059,pottery,7.0,2379.0,486.0,1419.0,131492.0,186.0,786.0,667261.0,53220.0,1.0,17050.0,5068.0,2179.0,1160.0,0.0,67092.0,3700.0,2434.0,False
164,15_816,Rm16,unknown,5.0,816_6,667071.0235,9238803.309,pottery,13842.0,834.0,0.0,604.0,27198.0,188.0,2954.0,552758.0,8549.0,1174.0,12636.0,331.0,314.0,2025.0,0.0,10285.0,788.0,2647.0,False
165,15_795,Rm6,unknown,2.0,795_7,667068.4001,9238772.331,pottery,15690.0,822.0,0.0,806.0,23062.0,189.0,3982.0,621902.0,7728.0,1176.0,7075.0,562.0,329.0,2600.0,0.0,21217.0,1413.0,6621.0,False
166,15_326,Rm2,foundary,4.0,326_1,667092.6533,9238789.968,pottery,15585.0,633.0,150.0,702.0,25997.0,189.0,3458.0,728207.0,11451.0,881.0,11627.0,361.0,191.0,3164.0,0.0,21684.0,887.0,5990.0,False
167,15_166,Pla1a,foundary,0.0,166_17,667092.064,9238787.426,pottery,12921.0,872.0,0.0,776.0,26949.0,189.0,3693.0,644189.0,6615.0,911.0,10057.0,394.0,297.0,1594.0,0.0,22769.0,1168.0,5556.0,False
168,15_810,Rm2,foundary,3.0,810_5,667092.0006,9238793.525,pottery,14595.0,821.0,122.0,890.0,27583.0,189.0,4042.0,533339.0,14052.0,963.0,8182.0,175.0,194.0,2624.0,0.0,19801.0,790.0,6726.0,False
169,15_796,Rm6,unknown,3.0,796_1,667065.2259,9238767.96,pottery,17526.0,888.0,143.0,399.0,39356.0,189.0,6220.0,678824.0,9796.0,1122.0,10692.0,276.0,384.0,3474.0,0.0,20472.0,928.0,4098.0,False
170,15_799,Rm16,unknown,3.0,799_3,667068.0158,9238804.594,pottery,15305.0,775.0,0.0,825.0,20416.0,190.0,3960.0,712197.0,12479.0,887.0,11133.0,386.0,209.0,4048.0,0.0,21342.0,1571.0,7170.0,False
171,15_758,Rm2,foundary,4.0,758_1,667094.462,9238792.143,pottery,14012.0,698.0,0.0,824.0,21974.0,190.0,3835.0,681744.0,11252.0,900.0,11173.0,319.0,315.0,3213.0,0.0,22793.0,1558.0,6282.0,False
172,15_609,Pla1a,foundary,1.0,609_3,667094.3274,9238783.442,pottery,8051.0,584.0,0.0,538.0,15126.0,191.0,3257.0,437364.0,4117.0,914.0,11762.0,300.0,131.0,3130.0,0.0,9515.0,1591.0,3957.0,False
173,15_679,Pla1a,foundary,3.0,679_3,667089.7184,9238785.55,pottery,15438.0,805.0,369.0,854.0,18869.0,191.0,3898.0,666652.0,13380.0,997.0,9875.0,287.0,79.0,3203.0,0.0,21981.0,1011.0,6362.0,False
174,15_441,Rm4,unknown,4.0,441_17,667074.5162,9238772.068,pottery,13841.0,766.0,135.0,1529.0,19947.0,192.0,2965.0,345141.0,6922.0,1143.0,6477.0,226.0,297.0,1176.0,0.0,5633.0,431.0,10183.0,False
175,15_683,Rm6,unknown,4.0,683_3,667068.0668,9238770.777,pottery,12006.0,708.0,0.0,845.0,28484.0,192.0,2978.0,627618.0,15558.0,1140.0,11160.0,368.0,378.0,2625.0,0.0,20757.0,1361.0,6289.0,False
176,15_611,Rm5,pottery_production,4.0,611_26,667073.9189,9238765.063,pottery,16056.0,607.0,214.0,584.0,51244.0,192.0,3631.0,754916.0,10588.0,865.0,11538.0,233.0,363.0,6930.0,0.0,19184.0,984.0,5499.0,False
177,15_679,Pla1a,foundary,3.0,679_5,667089.8908,9238783.459,pottery,11165.0,588.0,16.0,781.0,20605.0,193.0,2756.0,495999.0,13534.0,931.0,7432.0,219.0,73.0,2908.0,0.0,18799.0,862.0,6130.0,False
178,15_343,Rm2,foundary,5.0,343_7,667095.4543,9238792.347,pottery,14242.0,950.0,62.0,452.0,29598.0,193.0,3651.0,507148.0,7562.0,1062.0,7157.0,269.0,355.0,2315.0,0.0,8451.0,668.0,3407.0,False
179,15_241,Rm5,pottery_production,4.0,241_11,667071.1981,9238759.664,pottery,15319.0,816.0,0.0,630.0,15424.0,194.0,3327.0,715684.0,7123.0,1049.0,14387.0,304.0,188.0,2833.0,0.0,22007.0,1512.0,5584.0,False
180,15_782,Rm2,foundary,6.0,782_9,667094.1118,9238794.146,pottery,10702.0,743.0,0.0,383.0,16363.0,194.0,3194.0,626683.0,7566.0,825.0,11384.0,291.0,174.0,2735.0,0.0,21891.0,1013.0,4179.0,False
181,15_343,Rm2,foundary,5.0,343_10,667091.5542,9238795.677,pottery,12102.0,783.0,228.0,1026.0,64136.0,194.0,3635.0,398433.0,6514.0,1089.0,9804.0,87.0,693.0,1392.0,0.0,6656.0,513.0,7669.0,False
182,15_795,Rm6,unknown,2.0,795_5,667071.3768,9238773.372,pottery,14014.0,764.0,5.0,772.0,19959.0,195.0,3603.0,575159.0,9358.0,850.0,7733.0,276.0,188.0,1665.0,0.0,21002.0,1165.0,6060.0,False
183,15_654,Rm6,unknown,2.0,654_3,667063.3565,9238771.691,pottery,12446.0,582.0,0.0,682.0,22164.0,195.0,3212.0,589740.0,15440.0,957.0,10608.0,406.0,386.0,2699.0,0.0,10616.0,802.0,6138.0,False
184,15_796,Rm6,unknown,3.0,796_2,667067.3369,9238769.132,pottery,15122.0,828.0,0.0,765.0,34700.0,195.0,3535.0,681196.0,12037.0,1045.0,12880.0,273.0,155.0,2560.0,0.0,21792.0,933.0,6200.0,False
185,15_583,Rm6,unknown,3.0,583_6,667063.5659,9238772.727,pottery,14494.0,733.0,41.0,840.0,15331.0,196.0,4733.0,474477.0,12517.0,1219.0,10231.0,267.0,155.0,3731.0,0.0,7891.0,1040.0,6930.0,False
186,15_238,Rm4,unknown,2.0,238_5,667075.0061,9238770.907,pottery,13532.0,865.0,61.0,509.0,16286.0,197.0,3675.0,729147.0,8902.0,913.0,16295.0,279.0,113.0,4379.0,0.0,11870.0,1031.0,5825.0,False
187,15_710,Rm6,unknown,6.0,710_2,667068.1611,9238770.909,pottery,16786.0,897.0,43.0,785.0,20856.0,197.0,4062.0,666628.0,11364.0,1222.0,12944.0,388.0,301.0,3261.0,0.0,10960.0,1268.0,6421.0,False
188,15_241,Rm5,pottery_production,4.0,241_5,667071.8902,9238767.426,pottery,13137.0,679.0,90.0,731.0,24127.0,197.0,3622.0,619831.0,14165.0,1006.0,14115.0,352.0,134.0,3544.0,0.0,19886.0,1072.0,7516.0,False
189,15_782,Rm2,foundary,6.0,782_4,667089.7189,9238792.095,pottery,15270.0,531.0,0.0,324.0,105871.0,197.0,3518.0,379264.0,7338.0,1109.0,6511.0,205.0,177.0,1427.0,0.0,16236.0,812.0,2820.0,False
190,15_272,Rm5,pottery_production,3.0,272_2,667071.0696,9238767.232,pottery,17081.0,830.0,550.0,541.0,25120.0,198.0,3966.0,716280.0,8250.0,1019.0,9690.0,373.0,228.0,2725.0,0.0,22645.0,1255.0,5540.0,False
191,15_611,Rm5,pottery_production,4.0,611_22,667072.1668,9238764.183,pottery,9.0,4091.0,774.0,1600.0,139768.0,198.0,2902.0,782327.0,98972.0,1.0,14279.0,5659.0,1326.0,1037.0,0.0,66518.0,2977.0,2543.0,False
192,15_418,CA1,residential,2.0,418_1,667071.0711,9238806.956,pottery,8.0,1737.0,280.0,1359.0,152090.0,198.0,1486.0,797268.0,51868.0,1.0,18030.0,5011.0,2238.0,900.0,0.0,69648.0,3420.0,2731.0,False
193,15_583,Rm6,unknown,3.0,583_42,667067.2589,9238773.371,pottery,14263.0,801.0,0.0,810.0,32543.0,199.0,3474.0,661750.0,18554.0,935.0,9293.0,390.0,144.0,2499.0,0.0,9856.0,830.0,6431.0,False
194,15_583,Rm6,unknown,3.0,583_4,667066.5575,9238769.404,pottery,15539.0,759.0,0.0,651.0,30023.0,200.0,3207.0,566583.0,14866.0,1050.0,8282.0,129.0,223.0,2514.0,0.0,9086.0,778.0,4894.0,False
195,15_772,Rm4,unknown,3.0,772_2,667073.3799,9238770.541,pottery,12336.0,890.0,0.0,578.0,13376.0,201.0,3822.0,648476.0,5980.0,1146.0,32250.0,388.0,236.0,2976.0,0.0,22526.0,1455.0,5363.0,False
196,15_782,Rm2,foundary,6.0,782_3,667089.5785,9238791.939,pottery,16566.0,739.0,0.0,924.0,74182.0,201.0,3456.0,592945.0,9305.0,783.0,7505.0,295.0,256.0,4729.0,0.0,18547.0,843.0,8269.0,False
197,15_579,Plz1,public_activity,3.0,579_1,667041.3117,9238764.557,pottery,17169.0,569.0,141.0,698.0,112797.0,201.0,5720.0,469061.0,8415.0,728.0,8706.0,176.0,409.0,3776.0,0.0,17292.0,756.0,5281.0,False
198,15_407,Rm2,foundary,5.0,407_2,667092.1522,9238788.196,pottery,12537.0,746.0,158.0,761.0,20509.0,202.0,4269.0,593017.0,16609.0,692.0,12520.0,278.0,180.0,4266.0,0.0,9179.0,740.0,5321.0,False
199,15_680,Rm6,unknown,3.0,680_2,667067.1014,9238768.01,pottery,17189.0,1003.0,0.0,688.0,24391.0,202.0,3352.0,644901.0,10884.0,1133.0,9053.0,498.0,276.0,3145.0,0.0,22193.0,1506.0,5692.0,False
200,15_206,Rm4,unknown,4.0,206_7,667072.378,9238769.561,pottery,16510.0,859.0,0.0,525.0,18647.0,203.0,2936.0,604353.0,21233.0,1055.0,9899.0,407.0,110.0,1739.0,0.0,20876.0,1116.0,4748.0,False
201,15_241,Rm5,pottery_production,4.0,241_9,667071.7151,9238759.428,pottery,14139.0,724.0,54.0,538.0,167913.0,203.0,4938.0,413826.0,6775.0,1148.0,6089.0,326.0,195.0,2995.0,0.0,16501.0,622.0,4012.0,False
202,15_283,Rm2,foundary,2.0,283_2,667090.6739,9238793.752,pottery,9992.0,664.0,3.0,834.0,12129.0,204.0,3835.0,653535.0,8061.0,965.0,7479.0,263.0,228.0,2945.0,0.0,11031.0,1216.0,4991.0,False
203,15_680,Rm6,unknown,3.0,680_1,667068.5592,9238768.573,pottery,16466.0,780.0,3.0,713.0,32205.0,204.0,3158.0,525075.0,13647.0,1058.0,8461.0,345.0,365.0,2932.0,0.0,19693.0,915.0,5362.0,False
204,15_166,Pla1a,foundary,0.0,166_8,667089.6006,9238787.108,pottery,2865.0,398.0,0.0,184.0,3152.0,205.0,1921.0,114664.0,1136.0,286.0,2024.0,134.0,75.0,822.0,0.0,2723.0,130.0,1219.0,False
205,15_166,Pla1a,foundary,0.0,166_3,667091.218,9238784.196,pottery,15800.0,710.0,0.0,722.0,20318.0,205.0,3543.0,564902.0,14312.0,1037.0,8866.0,472.0,204.0,2678.0,0.0,9561.0,624.0,5734.0,False
206,15_799,Rm16,unknown,3.0,799_9,667069.8087,9238800.562,pottery,13749.0,643.0,0.0,990.0,13793.0,206.0,4318.0,759400.0,8137.0,972.0,10394.0,339.0,106.0,3052.0,0.0,21836.0,1384.0,8101.0,False
207,15_823,CA1,residential,1.0,823_1,667069.7696,9238806.7,pottery,12357.0,797.0,0.0,301.0,19659.0,206.0,3872.0,434154.0,17031.0,885.0,5950.0,301.0,102.0,1720.0,0.0,6963.0,643.0,3080.0,False
208,15_679,Pla1a,foundary,3.0,679_5,667093.1396,9238785.539,pottery,14637.0,860.0,0.0,966.0,32765.0,206.0,3333.0,576295.0,11489.0,1119.0,8514.0,183.0,495.0,2417.0,0.0,19354.0,848.0,7360.0,False
209,15_609,Pla1a,foundary,1.0,609_2,667096.5348,9238785.956,pottery,12401.0,763.0,0.0,501.0,38286.0,206.0,3880.0,611160.0,7731.0,933.0,10726.0,291.0,283.0,3130.0,0.0,11036.0,1150.0,4777.0,False
210,15_606,Rm6,unknown,2.0,606_1,667062.7507,9238772.628,pottery,14515.0,809.0,0.0,787.0,47690.0,206.0,4035.0,603346.0,12333.0,959.0,10854.0,352.0,236.0,2535.0,0.0,10274.0,689.0,6033.0,False
211,15_583,Rm6,unknown,3.0,583_8,667065.4339,9238772.146,pottery,16448.0,755.0,0.0,410.0,70075.0,206.0,3287.0,634722.0,6475.0,1027.0,10237.0,363.0,386.0,2840.0,0.0,10038.0,783.0,4003.0,False
212,15_796,Rm6,unknown,3.0,796_6,667070.8967,9238772.256,pottery,13350.0,797.0,33.0,737.0,18628.0,207.0,3410.0,639076.0,8915.0,1336.0,14605.0,351.0,296.0,2879.0,0.0,20610.0,1196.0,5490.0,False
213,15_611,Rm5,pottery_production,4.0,611_21,667070.0049,9238759.511,pottery,16413.0,866.0,0.0,701.0,19428.0,207.0,4029.0,543394.0,14943.0,1085.0,9123.0,234.0,250.0,2540.0,0.0,19859.0,881.0,4362.0,False
214,15_359,Rm4,unknown,4.0,359_10,667072.4905,9238769.702,pottery,16264.0,866.0,227.0,583.0,23892.0,207.0,4226.0,670529.0,15037.0,999.0,7281.0,269.0,190.0,2878.0,0.0,11545.0,719.0,5133.0,False
215,15_303,Rm4,unknown,3.0,303-2_1,667071.8179,9238770.198,pottery,15184.0,875.0,21.0,521.0,12881.0,208.0,3617.0,572278.0,17550.0,1257.0,6701.0,243.0,359.0,3686.0,0.0,8688.0,951.0,4438.0,False
216,15_622,Pla1,burial,0.0,622_3,667097.8795,9238787.826,pottery,7259.0,612.0,0.0,502.0,10857.0,209.0,2905.0,431453.0,6013.0,647.0,7697.0,217.0,257.0,1663.0,0.0,9624.0,640.0,3945.0,False
217,15_136,Rm2,foundary,0.0,136_18,667093.0113,9238793.059,pottery,14816.0,687.0,6.0,735.0,42554.0,209.0,4302.0,555109.0,13140.0,1033.0,10218.0,241.0,246.0,2350.0,0.0,8974.0,706.0,6357.0,False
218,15_683,Rm6,unknown,4.0,683_5,667066.9426,9238768.767,pottery,13068.0,799.0,0.0,741.0,10899.0,210.0,4400.0,586576.0,6993.0,889.0,7697.0,230.0,173.0,3607.0,0.0,21914.0,972.0,6509.0,False
219,15_657,Rm6,unknown,6.0,657_1,667062.6775,9238771.468,pottery,15192.0,836.0,0.0,607.0,16337.0,210.0,3649.0,685244.0,11100.0,979.0,12588.0,302.0,125.0,3436.0,0.0,22152.0,1041.0,5646.0,False
220,15_756,Rm2,foundary,0.0,756_1,667092.2574,9238792.35,pottery,16026.0,561.0,0.0,906.0,19900.0,210.0,4054.0,682424.0,16262.0,793.0,9333.0,159.0,127.0,3336.0,0.0,20766.0,1090.0,6258.0,False
221,15_228,Rm5,pottery_production,2.0,228_1,667070.3797,9238760.357,pottery,12240.0,830.0,0.0,603.0,30422.0,210.0,4717.0,604942.0,11831.0,983.0,8882.0,279.0,295.0,2386.0,0.0,9708.0,832.0,4818.0,False
222,15_795,Rm6,unknown,2.0,795_8,667063.6755,9238774.348,pottery,10.0,2910.0,484.0,1102.0,40524.0,210.0,864.0,677621.0,35487.0,1.0,9848.0,5410.0,136.0,689.0,0.0,75946.0,4192.0,2520.0,False
223,15_766,Rm6,unknown,2.0,766_3,667066.3701,9238767.832,pottery,9.0,2086.0,521.0,1725.0,66232.0,210.0,1445.0,766049.0,115728.0,1.0,19018.0,5056.0,1117.0,1199.0,0.0,75866.0,3695.0,2422.0,False
224,15_241,Rm5,pottery_production,4.0,241_10,667072.2701,9238759.658,pottery,14565.0,616.0,0.0,791.0,40208.0,211.0,4719.0,573459.0,9947.0,1060.0,8998.0,375.0,225.0,2225.0,0.0,18714.0,961.0,6825.0,False
225,15_166,Pla1a,foundary,0.0,15_166_8,667092.6387,9238787.162,pottery,2865.0,805.0,3251.0,204.0,114664.0,211.0,2024.0,134.0,8255.0,2724.0,130.0,1410.0,58.0,8038.0,0.0,0.0,0.0,0.0,False
226,15_283,Rm2,foundary,2.0,283_2,667095.5316,9238789.861,pottery,15740.0,710.0,15.0,766.0,13874.0,212.0,4114.0,767573.0,8689.0,957.0,10335.0,319.0,239.0,3673.0,0.0,12774.0,1502.0,6191.0,False
227,15_215,Rm4,unknown,4.0,215_1,667073.5999,9238770.974,pottery,11501.0,733.0,6.0,758.0,19918.0,212.0,3622.0,684639.0,13834.0,1014.0,11902.0,245.0,259.0,4143.0,0.0,11676.0,956.0,5925.0,False
228,15_860,Rm2,foundary,4.0,860_3,667089.4071,9238790.246,pottery,10767.0,623.0,258.0,715.0,44014.0,212.0,3830.0,511549.0,7381.0,635.0,7944.0,338.0,149.0,2457.0,0.0,8212.0,592.0,4982.0,False
229,15_782,Rm2,foundary,6.0,782_7,667094.6448,9238790.116,pottery,16139.0,907.0,82.0,837.0,22839.0,213.0,4936.0,628957.0,9291.0,1001.0,9909.0,255.0,185.0,2765.0,0.0,19729.0,1033.0,5459.0,False
230,15_679,Pla1a,foundary,3.0,679_6,667094.7459,9238785.598,pottery,18094.0,789.0,164.0,882.0,48311.0,213.0,4273.0,531924.0,11836.0,1253.0,7626.0,380.0,277.0,2299.0,0.0,18027.0,848.0,6124.0,False
231,15_816,Rm16,unknown,5.0,816_2,667070.6111,9238804.504,pottery,14649.0,835.0,0.0,773.0,23930.0,214.0,4072.0,696104.0,12060.0,1125.0,11224.0,443.0,442.0,3167.0,0.0,12602.0,1778.0,6728.0,False
232,15_679,Pla1a,foundary,3.0,679_2,667090.6915,9238783.634,pottery,15304.0,897.0,124.0,1587.0,25110.0,214.0,3661.0,670183.0,15003.0,1187.0,12006.0,284.0,205.0,3711.0,0.0,21186.0,1171.0,17371.0,False
233,15_136,Rm2,foundary,0.0,136_17,667089.9233,9238788.684,pottery,10629.0,674.0,129.0,1056.0,18991.0,215.0,4082.0,626003.0,7500.0,945.0,9396.0,279.0,194.0,4617.0,0.0,11224.0,1428.0,8610.0,False
234,15_611,Rm5,pottery_production,4.0,611_1,667071.5183,9238767.952,pottery,8214.0,626.0,12.0,586.0,19056.0,215.0,3554.0,348471.0,6436.0,567.0,6668.0,248.0,170.0,1665.0,0.0,17070.0,775.0,3696.0,False
235,15_768,Rm5,pottery_production,4.0,768_1,667072.3491,9238760.967,pottery,15477.0,869.0,170.0,700.0,21497.0,215.0,5574.0,580030.0,9132.0,1190.0,8381.0,303.0,172.0,2442.0,0.0,19134.0,887.0,6432.0,False
236,15_795,Rm6,unknown,2.0,795_4,667068.9365,9238768.958,pottery,10679.0,663.0,0.0,453.0,11516.0,217.0,2724.0,483413.0,9848.0,748.0,7663.0,223.0,104.0,2899.0,0.0,18638.0,1064.0,4050.0,False
237,15_583,Rm6,unknown,3.0,583_45,667066.888,9238770.17,pottery,11876.0,630.0,0.0,857.0,17698.0,217.0,4086.0,782452.0,7988.0,888.0,11808.0,326.0,202.0,3076.0,0.0,11892.0,1404.0,5589.0,False
238,15_772,Rm4,unknown,3.0,772_3,667072.3165,9238771.542,pottery,5.0,1497.0,510.0,861.0,82783.0,217.0,908.0,577177.0,48515.0,1.0,16665.0,4727.0,711.0,886.0,0.0,68444.0,3214.0,2525.0,False
239,15_812,Rm6,unknown,7.0,812_2,667063.338,9238768.487,pottery,16182.0,907.0,0.0,731.0,14406.0,218.0,4044.0,691329.0,8676.0,1128.0,14307.0,458.0,281.0,2987.0,0.0,22650.0,1322.0,5632.0,False
240,15_782,Rm2,foundary,6.0,782_9,667090.9313,9238793.072,pottery,13834.0,614.0,19.0,520.0,57180.0,219.0,3308.0,542313.0,14315.0,932.0,10054.0,271.0,257.0,3020.0,0.0,18799.0,825.0,3947.0,False
241,15_768,Rm5,pottery_production,4.0,768_4,667072.0976,9238764.286,pottery,14173.0,728.0,0.0,931.0,13968.0,220.0,5766.0,641445.0,18606.0,934.0,9043.0,363.0,183.0,2072.0,0.0,21736.0,1133.0,5396.0,False
242,15_814,Rm16,unknown,5.0,814_2,667069.1661,9238798.63,pottery,16115.0,861.0,0.0,482.0,19366.0,220.0,3958.0,565058.0,9327.0,947.0,8041.0,318.0,126.0,2412.0,0.0,21703.0,958.0,5092.0,False
243,15_781,Rm6,unknown,3.0,781_7,667070.978,9238768.99,pottery,15116.0,762.0,0.0,539.0,32680.0,220.0,4575.0,600084.0,12735.0,880.0,9575.0,264.0,350.0,3790.0,0.0,9624.0,903.0,3391.0,False
244,15_781,Rm6,unknown,3.0,781_16,667069.9872,9238773.352,pottery,15083.0,644.0,0.0,1368.0,37608.0,220.0,4176.0,686115.0,12281.0,1314.0,11129.0,229.0,495.0,2921.0,0.0,9843.0,905.0,12716.0,False
245,15_816,Rm16,unknown,5.0,816_8,667068.9652,9238802.611,pottery,14965.0,827.0,48.0,750.0,24059.0,221.0,3670.0,726399.0,8810.0,1112.0,11411.0,335.0,273.0,3056.0,0.0,12571.0,881.0,6030.0,False
246,15_303-2,Rm4,unknown,3.0,303-2_2,667073.0947,9238768.741,pottery,15738.0,805.0,47.0,403.0,9935.0,222.0,5223.0,583305.0,16771.0,1058.0,7098.0,326.0,200.0,5822.0,0.0,11227.0,891.0,3700.0,False
247,15_720,Rm2,foundary,5.0,720_1,667089.1431,9238789.601,pottery,15930.0,883.0,0.0,613.0,13055.0,222.0,3655.0,618063.0,7996.0,1216.0,15547.0,309.0,232.0,3142.0,0.0,11548.0,838.0,4606.0,False
248,15_680,Rm6,unknown,3.0,680_4,667068.074,9238771.616,pottery,15329.0,836.0,0.0,381.0,16985.0,222.0,4372.0,752399.0,11694.0,1198.0,18000.0,333.0,214.0,2853.0,0.0,21693.0,1411.0,4525.0,False
249,15_772,Rm4,unknown,3.0,772_6,667074.5647,9238770.458,pottery,13185.0,671.0,207.0,833.0,37974.0,222.0,3282.0,520448.0,8655.0,1115.0,6855.0,228.0,405.0,2228.0,0.0,19180.0,822.0,5625.0,False
250,15_206,Rm4,unknown,4.0,206_8,667071.7386,9238771.018,pottery,14021.0,798.0,33.0,696.0,21522.0,223.0,4380.0,647439.0,12322.0,947.0,8038.0,226.0,195.0,2244.0,0.0,19658.0,1179.0,4660.0,False
